PC1,PC2,Sample
2.7798676079504845,-0.021342361035239316,0
0.30207927582331623,0.012933238722000367,1
8.565267140471644,-0.15554224662850483,2
-2.8838727305957943,-0.012601389110101432,3
-2.302714076882329,0.20872450985624205,4
4.892264637827971,-0.05819968286172735,5
2.704774262903948,0.03283525195329794,6
4.100653295531056,-0.08200431457265579,7
3.7078126732451957,0.0473737301194143,8
6.640906920214584,0.07427109345299653,9
0.4849564031526707,0.08469819625825603,10
0.9908873446457992,0.031214287831806443,11
-0.8624958024049623,0.20767307826011794,12
-4.491504259974277,0.5355408685624029,13
2.4384886775078543,-0.019612807069476497,14
2.670223996347702,-0.10215130090426061,15
2.02880224031841,0.06332623206956467,16
2.3133918896565033,-0.028444621557930684,17
3.1907809249095447,0.16287454844427104,18
1.897725362867028,-0.10741928239111186,19
3.9954211036497287,-0.06925509524165019,20
-2.328018535600774,0.11370704516596415,21
-4.7252022153280535,0.3799838150300836,22
-3.041766489066431,-0.39693259068598913,23
5.820913995290632,0.06534222156677075,24
5.796592779949346,0.032174959881745055,25
-4.132496545560395,0.08184347356341491,26
1.623868419307811,-0.048906823878379656,27
2.9444058992727378,-0.12180764013872639,28
3.8138915031743705,-0.012464990812619535,29
-0.6992891593529837,0.00124573430422076,30
-4.343654746917247,0.25321452206977557,31
-3.884886666051747,0.088794786318578,32
-2.488432813716661,0.18251470953700752,33
-5.049766200816519,0.5505856171392822,34
3.0604132716216825,-0.18391489526160187,35
-2.4091196106699564,-0.033562067464876374,36
-2.806681713621225,-0.061606776342165465,37
4.97061105556383,0.12842683665167676,38
2.5287148773794654,-0.08770709983855678,39
2.844590463606915,0.11976910058351561,40
2.3381177658701233,-0.016203645853684667,41
2.028000744839482,-0.057663533854911395,42
2.6650139952730063,-0.15564492636416383,43
0.16211411193576714,0.1134251337583223,44
0.925889668280977,-0.048727358816285954,45
3.279360825176417,0.08595455030858669,46
-1.7173439230879435,-0.16222842543423266,47
-1.1691983007340951,0.5253503724601429,48
-0.8214535828196726,0.09876996411165508,49
-3.953869302349599,0.7836461185350624,50
1.801121396707511,-0.3770909454816839,51
-0.2621312357217472,0.1150747962785153,52
1.3628582005894778,-0.1782062767524928,53
3.147729825642226,-0.12206144994552821,54
3.573412831581734,-0.12925706508242626,55
2.6259986453138655,-0.0332253819463815,56
3.9886098287279896,0.18301419773367428,57
5.123676875430696,-0.0807671606772477,58
2.088929148210388,0.0038933235566593638,59
-0.150811189081674,-0.11655718135066717,60
4.761163640912082,0.013949180189505526,61
2.800208282740934,-0.13243099429561697,62
3.909343259408899,-0.02396767541599795,63
-3.145175121247433,0.058443627945597716,64
-3.532241705169962,0.5578503845222145,65
0.9696583892320224,0.13855246567425972,66
5.972070674279455,0.048604764107047574,67
-2.036818098218116,-0.046346283650607584,68
-3.9619626328044806,0.014909195157160354,69
-0.26006827281479095,0.1718432400714452,70
4.682013988612144,0.01943514421965002,71
-0.1317433018036441,0.13639585514332883,72
4.097989358829706,-0.07442347384489675,73
0.5826973282886404,-0.16857888587739614,74
5.323185039654877,0.10117953193803576,75
-1.8912031732334003,0.22136067162501755,76
3.1643655891021356,-0.08198801565776902,77
2.43472402088705,-0.05579046285243684,78
1.01105718804437,-0.09755970680322033,79
2.968853251763517,0.14996463476398814,80
5.191106486146795,-0.05607306910655429,81
4.237045308412677,0.12782493559337432,82
3.42772574692938,-0.13661382621003684,83
-4.6496395509204405,0.2753149419762204,84
3.317111805776579,-0.1364904909052428,85
-3.727161724494126,-0.13400335362363283,86
6.8588023256410855,0.040518312090433745,87
2.894843640644113,-0.7394277957394388,88
4.3027216006960955,0.013532768235691807,89
-0.8203330430955874,0.0038130899286222333,90
2.9602270817161913,-0.12409866918469015,91
2.272828013202436,0.10371992460236916,92
2.911208824414499,-0.04840494392768344,93
4.392281904917575,0.10573588312196955,94
-2.920716343001594,-0.057741550062681335,95
7.297208490163212,-0.043657648000644374,96
7.285270556566849,-0.07399771348992007,97
-2.3566414588750004,0.26417397034317014,98
-4.081299986252771,0.2884087360514469,99
-2.445149320125948,0.015622889808395423,100
-0.8716207654876926,-0.07361913155558057,101
-2.1867485868521808,0.3270705507509162,102
0.8522858235378097,-0.05096853626818349,103
5.554492984280483,-0.019184756696288028,104
5.236353294452423,0.05905115578295214,105
-5.392757467455176,-0.3866029465245327,106
-4.908866764774252,-0.08856913364911494,107
-0.04497030738182867,-0.0007422753142984588,108
4.638284323312925,-0.01286940538449349,109
-0.9955305993544423,0.1625447010529994,110
6.246091249525892,0.05815008780654329,111
4.067225601342928,-0.07983426663867599,112
4.651293161405215,0.025584362684897693,113
3.3429399717799537,-0.003464600885916483,114
2.311754004907321,0.008778265467655684,115
2.456359521882058,-0.1565035720260242,116
-1.5683089259647198,0.14835479930756684,117
6.396734863235165,-0.014357582445593141,118
-4.566099646307277,-0.04493582623399963,119
-4.333493025733836,-0.23370084923408382,120
3.181129296543482,-0.13149128480499628,121
3.6586052314542252,-0.0463094140871033,122
0.9738658712595928,0.29466100035458737,123
1.6177260763322938,-0.1023244907662499,124
3.1874166327994335,0.02871204389134203,125
4.58050754560408,-0.023477044210507222,126
3.1391817757830225,0.033764416865836325,127
1.8084806603240886,0.05746155546115753,128
-3.067331115087301,-0.25001131490290524,129
2.528020425721043,0.010750859937637944,130
0.0901003516731164,0.07715532739647137,131
0.1359414357517276,0.04663854011348668,132
-2.5869478838340028,0.15688588319884503,133
0.38259818650842453,-0.020011370831249726,134
2.4824153094786405,-0.0371725876742381,135
-4.2798092906280285,0.1132033227490718,136
1.5481064577402723,-0.07500735140821448,137
1.1502170477443343,0.11113334675152524,138
1.846315565528158,-0.03977763985013342,139
2.3934197273588995,0.08804922896078868,140
0.7052622969906565,0.04897171749578934,141
-0.6728169127312044,0.15684712660398198,142
2.316003846077959,0.20395497023496473,143
-1.1012524419449994,0.02087810625850138,144
4.123919431928239,0.05319986891519575,145
2.6337708901785364,-0.039536722366166045,146
-3.93151920366991,0.20992305135818098,147
3.0899326464908934,0.04643544792484443,148
4.707646252009344,-0.027654058722996273,149
3.9808630022121148,-0.018979520785730758,150
0.7178137944826373,-0.1578901163473925,151
-3.7441295376935217,0.8994862540786722,152
3.1444824329261727,-0.06250443260241398,153
7.094625508372296,0.1506502830446488,154
0.961987526092084,-0.04912294611826908,155
0.7094173231356786,-0.09055683661169019,156
3.3842752333214685,0.04760359938509035,157
-0.47433768762436557,-0.25104698238463075,158
3.7280691453930643,-0.03717001754251138,159
0.8397514469569661,0.2108507758617158,160
2.1846075071519695,-0.0918845985186604,161
1.9790435347636641,-0.14289870701169016,162
2.362789668641573,-0.08985864811056411,163
1.79507563720249,-0.026549921236814905,164
-0.06165473291381094,-0.0648985233802601,165
3.717138432111369,0.010635746276793551,166
-4.722575634552374,0.1660662600800076,167
3.1979566775101973,-0.030045780275236775,168
4.752311705000337,0.02416932884223628,169
1.3299738405614105,-0.06864465414724984,170
4.387346805251147,0.0643368930440235,171
0.14103502487666109,-0.000705313800692252,172
1.717513308312655,0.1601843322609076,173
4.204408548039808,-0.02916164426739939,174
-0.0032113900039746433,0.2787110975801834,175
-1.5953882975480287,-0.23320389222249216,176
2.072588120044882,0.03165980635818787,177
2.753698143402461,0.11208341995920632,178
3.322781422377544,-0.049608761996724884,179
3.6066981840783647,-0.050867842287826294,180
6.2166267733414,0.11760012933348483,181
-5.071533224822354,0.22864156953037326,182
1.2490937007764031,0.08900634791560169,183
0.5276161024974646,0.14611220348350107,184
3.320791864278344,0.04985928893228819,185
-3.001846259484433,0.3389022139106783,186
1.947679305706679,0.25322629843059213,187
6.237851750963233,0.04073503167537807,188
5.72931229431616,0.01804099597014985,189
1.1676331960370865,0.19972021734501338,190
-1.4115688379588949,0.4115945366076507,191
4.069237327386704,0.041566282147445496,192
2.1815975909143996,0.1333019367179388,193
-1.643018710923504,0.12035624038647975,194
3.3338202685199008,-0.040412165938505946,195
2.0381108199244107,-0.4662952472196684,196
-3.1965213434602635,-0.4865446466263342,197
1.4340000304694556,-0.04670494961020016,198
4.120123632271907,0.0014625231196702122,199
-0.24968227706475324,0.15872498044178884,200
1.5695198722302954,0.04044883574365043,201
2.2171800338143135,3.0861519155158636e-05,202
4.24450466244541,-0.0038180612911702934,203
2.6704626082648524,0.1578373223735098,204
1.2453432826328175,-0.02843723022293128,205
-0.2740456267137439,0.1575444676664242,206
2.781501562205918,-0.038521119988092524,207
4.161942342464192,0.1220182526299908,208
5.6942444870178806,-0.17354528169900071,209
-1.5682983987791657,-0.47912675739343047,210
-1.7164139602983177,-0.024368535383095132,211
3.8798352164743357,0.12198435631124892,212
3.4093492652571293,0.006365458033004448,213
3.2378569155926074,-0.07097293423722156,214
3.205351671747651,-0.04270697688318606,215
0.10869425042282778,0.1897050358770104,216
4.373510320279776,-0.10540886626125137,217
4.465307815923906,-0.06677474800555404,218
2.468143171962691,-0.09503315017769703,219
6.276542710123099,0.0008088475380737092,220
-1.8044067019676835,0.04130423131702357,221
4.264319052649738,-0.06087577864488546,222
2.3251500058421017,-0.05602341103189767,223
0.7990270527897906,-0.011094615371677727,224
5.119319238450208,0.06351829055933936,225
5.464805777711775,-0.0801102460547055,226
-1.295436888846984,0.19637793478802748,227
3.4105466674566287,0.0160515918241435,228
1.4033002798272287,-0.09054109883895288,229
5.1772303629433765,-0.019180362338305994,230
2.624785631326766,-0.20844486695280368,231
3.9915943232276554,-0.0038108306473789125,232
0.733470172598878,-0.17487054930419257,233
-3.327157108974436,-0.015268132901744287,234
-4.756058846113814,0.5799201076670424,235
5.799974109827134,0.07557474103936858,236
1.5704622185005501,0.03942297206804571,237
5.159294078845347,0.0008853825696497377,238
-4.447604973817437,0.8777065151622591,239
-1.9910415499657073,-0.34324971656656184,240
2.3493855626548465,-0.0506450976746619,241
-0.822404253819307,0.1582040927103297,242
2.18526266259918,-0.22831476330232583,243
2.277183810247332,-0.05061078778027291,244
4.156807026417101,-0.09797776722109777,245
2.9328210955124847,0.17176981327960292,246
5.290152776054812,0.1975050095686672,247
1.2360932586314197,-0.3295062531972675,248
-2.7069598491830917,-0.27458769643460207,249
3.5973226039579758,0.0035726949396450297,250
3.8724709536086452,-0.07259905942006127,251
-4.400691261928513,0.2569994844845965,252
-3.0122801332910694,-0.08210150576890389,253
5.952872871512098,0.07540175778764553,254
3.9549187771558585,-0.02762310812666127,255
2.727845296717575,-0.03442252195491139,256
2.8000650988331284,-0.04543027547486622,257
5.0975895935939715,-0.0755991225318083,258
-4.416427686659824,0.4691579233841778,259
2.0472952638869844,0.07263069259309543,260
-1.258249661445316,0.10672333068946534,261
0.521355414577631,0.08275915454065337,262
0.5036626838374361,0.13853081692748404,263
0.13807458121629518,0.015104165808640727,264
3.0161299913112862,-0.08495022200994823,265
-3.5772108581156834,0.10282522281253689,266
-4.905797329950192,-0.18013557763069427,267
3.0165897100502,-0.08970842237124264,268
4.970863277993162,-0.026517345787213632,269
2.13268140475344,-0.20982639621349808,270
1.7283848332738583,-0.04613000560880418,271
4.834045897343696,-0.0437614501623137,272
-0.2103975533130078,-0.059705405440428454,273
1.2189341761648937,0.21072352955197615,274
0.7751131465851235,0.22465111205167912,275
1.2362698975283968,-0.015642405683238523,276
1.9791771019997104,-0.10791321207555064,277
2.11632880227376,-0.05174414098143433,278
0.5637302601628349,-0.246882445515116,279
3.2417917899803816,-0.058557685217109814,280
2.7147718276765245,0.06601931908814013,281
-3.039555692004087,0.4098397529160077,282
3.690213676938995,-0.00427734223036234,283
3.8824687954238746,0.003940629804976999,284
3.1964376106421177,-0.09975879834537783,285
1.8789327991458873,0.01885371505504305,286
5.346462255924663,0.05386640181349306,287
2.439648244099463,-0.018361227109337085,288
-5.180742958391849,0.676697317231104,289
-2.7482116116667292,0.17680532136971408,290
4.602578786920152,-0.022589684511898717,291
4.574949477602076,-0.005219520513312422,292
2.9673102542143623,0.01615813965702019,293
5.461918197542424,0.03286751532725614,294
3.367378032560795,0.0947360543563521,295
1.0358732667839639,0.198656779652594,296
-0.22825507803327033,-0.0680589653233503,297
2.960324798785334,0.12363224321818488,298
7.238379053629561,-0.058799203528874,299
3.3396226895563403,-0.15991475157974638,300
4.25024090037308,0.009068607578602401,301
7.4560645168343065,0.10308555227805208,302
2.4014435480632375,-0.10382337602087353,303
5.801594324801856,0.07645045274287861,304
4.159942284881881,0.033518373811789376,305
1.3558281807402484,0.00427194572168028,306
-2.0654428261426214,0.30604271212195533,307
2.904343931921783,0.07473037189781562,308
-0.2814040800159643,0.06293416974494773,309
2.388126753675564,-0.09245623993807926,310
3.2337105294519817,-0.08657610285769393,311
3.3612985617632534,0.04295694061249603,312
-0.9674203064942789,0.12534255269414388,313
-0.35655757108589653,-0.026217046190880073,314
3.5081532289507567,-0.04997161747563117,315
2.33683692901479,0.015742164796968203,316
1.3068389814971173,-0.03237347308953326,317
-0.11018390834048024,0.03870223736958843,318
3.7371630708016035,0.04210197064751017,319
6.038014055056623,0.11384375548078413,320
0.6726053172453614,-0.11762709464954466,321
2.9079191537724647,0.008202870165251475,322
3.543703609541325,-0.06269220735548697,323
3.7051861488640188,-0.09067683575264276,324
-0.157927992569579,-0.6542852327888061,325
4.831514721653384,0.03859672869044015,326
1.7358541120107212,-0.12203202458890633,327
1.8427747376137669,0.1575269560448357,328
-4.823550198274935,-0.19748697934051035,329
0.7435351064291079,-0.23708548679196412,330
4.738365823655847,-0.025941269359287932,331
-0.49534832986145383,0.12542059433724442,332
-5.287397277076949,0.527098049553622,333
-0.317469598119632,0.10395012025401229,334
0.1551022096292895,0.08774169051186569,335
2.8976924351265656,-0.06654000213678893,336
-2.902489992461515,-0.3537687521192909,337
-1.527852427521644,0.09043301801229409,338
-0.2880389871166238,-0.07908377751017778,339
5.485872545489755,0.04051254371143216,340
2.906354494764374,-0.01514196419714923,341
2.966582663262104,0.01660159869145864,342
2.230895755457674,0.022500407807964203,343
4.338307186919314,0.07959154332534595,344
1.8553112487555534,0.1628812707799355,345
-0.3656670527885885,0.0849433543524899,346
-0.7969948594912585,-0.08340452486838162,347
3.67692687395439,-0.011639306283958994,348
2.8806178333649415,0.01644510677839971,349
-1.1207206584792084,0.4279132986256537,350
2.216950576134853,0.0234864330290206,351
1.910433894977174,-0.05070266360737112,352
2.130795642043283,0.16475426336989907,353
6.147908186934745,0.05262638632435278,354
-0.2831978480150023,0.10770124827048097,355
2.4504425505750467,-0.05424049337665569,356
2.818671322423531,-0.04984167490173439,357
1.3252788924185595,-0.0014842453039729908,358
3.7815222041869245,0.17308925119485263,359
-0.6270253114925982,0.06434039885402816,360
3.026765612977736,-0.06246051252075807,361
0.43068632751701963,0.036910644008982675,362
2.3511857855592586,0.04374877247958635,363
1.9368069551327494,-0.059771610991563195,364
3.467215732301548,-0.019097584113167768,365
2.1457898276855203,0.1077621292414612,366
-1.7765488834660388,-0.07958015249160114,367
2.778900149867418,-0.11251670608042344,368
1.6177849417398331,-0.023024144542407084,369
4.342738642978016,-0.10579016290160988,370
2.769337051169748,-0.06055249362890876,371
-3.755165037940633,-0.536508531670869,372
1.3852086123527911,0.12017674042726413,373
-0.6645879497254327,0.08736545524335412,374
2.6008542308528004,-0.07296162483458449,375
2.671698272339448,-0.05696042651324631,376
-5.014985750573263,-0.182643774654546,377
3.796221170099151,0.00734899502595262,378
1.2660610821054072,0.03785531439808941,379
1.2004146179631938,0.0319195835203331,380
3.3732904831605306,0.12218042295490791,381
3.5853098784585584,-0.01600066626819219,382
3.762227017713121,-0.02697349078929366,383
5.088815090663996,-0.012597539995471845,384
3.034187821797879,-0.07653321196824137,385
4.390519201833425,-0.1182915658903471,386
2.0690834759876857,-0.12723086129026875,387
4.841103303590142,0.1370416640265741,388
2.536437609880637,0.037101870937456115,389
4.874092479994088,0.0471910686853464,390
1.0656331972858024,0.13142479921294026,391
3.9740732328891477,0.0028126235039267816,392
-0.6328888822812313,-0.08056234608396996,393
-4.427430758211701,0.4188901581829739,394
-1.7039798405575055,-0.023550823667335657,395
1.4276990517178245,-0.07116501708025783,396
0.7782492290437367,-0.355948048338433,397
1.968546068451465,-0.2547563481452622,398
5.404812525514468,0.05895307847264996,399
6.3918851778255945,0.15399916079998865,400
3.2762282926867625,-0.10051098205447855,401
4.046355321859414,0.030653950899155496,402
4.854550590285946,0.010892864235150172,403
2.141958748419992,-0.10312296000452882,404
0.530785313670218,0.020243006385329318,405
-2.3008256689714615,0.4514463051197063,406
2.180853630459654,-0.12773568444207342,407
-4.063046070959268,-0.3976204301124192,408
4.447407275676971,-0.021338430235431905,409
1.7890081284062676,-0.19224645653984257,410
4.1509735125794816,0.02576029890915284,411
-0.8508262535545811,-0.11025412026109152,412
2.8825193497109267,0.04327414570457636,413
-4.960937392112081,0.4572786107534462,414
1.9610586705251993,-0.1247885365932029,415
2.5569388959933272,-0.05121350583700098,416
2.9320158028590995,-0.02792101578749844,417
2.663889170280731,0.0013571788743487008,418
-1.6874164754722443,0.08011642244522357,419
1.077567955331711,-0.004867737876051947,420
1.0875737094190399,-0.08756087210432319,421
-1.4028024248956696,0.022009911320044047,422
4.647288931726451,0.03392666519256566,423
3.1852172873368207,-0.04051469865787604,424
0.27152337840624513,-0.05518290590793617,425
0.5142779163498692,-0.20919528455637998,426
2.0580792152813374,-0.027961337316515344,427
3.8894246487554693,-0.10708987585116188,428
4.951894904465904,0.0740153780802113,429
3.548685441384292,-0.040947703698266766,430
4.090169902763767,0.012790923530518467,431
2.5128136874453255,-0.0740135492453293,432
0.8019510206755608,-0.3003461526165283,433
-1.7987065117666323,-0.08525129333345206,434
3.816022314741188,0.0017494258292952809,435
3.860334330019832,0.11406166648201238,436
1.244607762667065,0.0567425970972751,437
3.7555513453542084,0.07187199149402654,438
2.9579856169356233,-0.010438474407326172,439
0.9601394099806895,-0.0486452259682451,440
5.256858345115469,-0.05562817827924826,441
5.54500852973274,-0.073240885203228,442
1.684239235640907,-0.0967655790907179,443
3.97865882082064,-0.007343173804465832,444
0.5245033395808923,-0.030180473624009798,445
6.426803952454269,-0.07290974569667043,446
3.4149901912034237,0.005584067828780953,447
0.6974099717342734,-0.2521127415869066,448
3.3772935657078555,0.031668544962512625,449
0.8594144140741229,-0.20555919658307595,450
3.373917175670721,-0.035741653694801,451
0.47521087887114566,0.20654366544425015,452
1.3704419973519846,0.13915992621245446,453
2.3240075383405197,-0.012652457553983707,454
2.555739919879313,0.03118396301628569,455
3.482683043544877,0.05311157156440392,456
0.942917422079125,0.1575110358110805,457
3.5866659096491236,0.041948682274448,458
2.839868768372999,-0.1766985308746915,459
2.7925349760448737,0.8994707948815388,460
7.228552726141814,-0.09734425416854782,461
4.64457214850494,0.005372385264551743,462
3.854956286153592,0.026978251114274817,463
4.92093427756243,0.004669316619358871,464
2.754738912931223,-0.007064493587983587,465
4.142626184081598,-0.028901276016188464,466
4.816485392343141,-0.26237386852609373,467
4.786805880728739,0.010440249095981968,468
1.4897337652896603,-0.2267597413853891,469
3.710869465397012,-0.03138743419213155,470
3.8915933605146975,0.14319207021054633,471
4.47334467326738,0.007639323548057359,472
0.10412469070131654,-0.1435534173246564,473
3.4956617125800484,0.12800738985658505,474
3.653255163074286,-0.48165045956194275,475
2.8910709894898274,-0.023084136377426255,476
2.25670666936476,-0.06542877358865355,477
4.239695213252146,-0.06432401592363753,478
2.406660844271379,-0.002223601046424196,479
-1.357621508797875,-0.04341064757873021,480
-5.200455940315945,0.11807429033133983,481
1.0940376502282831,0.06122181247842364,482
5.116999674286482,-0.00949231385260156,483
-2.122878792480324,0.08085483643150086,484
6.3447674853493865,0.017123354370983758,485
4.222346228715337,0.003669821837815057,486
3.17019878376524,0.07748975020871784,487
3.552854080373561,-0.09995081456097682,488
3.1363521505649365,-0.10406759841431024,489
2.7401000412788945,0.2009223587863659,490
3.2912766014342982,0.057660741999509574,491
-0.5933952904430885,0.17393007970578167,492
4.654489908829454,-0.02974176784680367,493
1.9775848586944549,0.06788748995779603,494
3.971197987747922,0.05687073843025839,495
2.1864991158970155,0.0106600444563893,496
1.0282248204312603,0.07732670215806332,497
0.1514637983446413,-0.035022044883074005,498
2.850940159147517,0.024231691869153874,499
1.6654083939888458,-0.07653606200901701,500
-3.33966239848778,0.09034044310749555,501
1.0348616765468006,-0.06845551937200965,502
5.844568355433932,-0.014468656677084737,503
-2.1424813025479663,-0.048141242667736256,504
2.0420146416697693,-0.036147449554525285,505
4.088003026128602,-0.12788067747890544,506
4.1330056400280695,0.005065451654691891,507
4.531069084459249,-0.06272690220576815,508
