timestamp,seasonal
2017-12-06 15:06:00+00:00,-0.001423763092231215
2017-12-06 15:07:00+00:00,-0.0014223142228487783
2017-12-06 15:08:00+00:00,-0.0014208638829110378
2017-12-06 15:09:00+00:00,-0.0014194120762146853
2017-12-06 15:10:00+00:00,-0.0014179588055304396
2017-12-06 15:11:00+00:00,-0.0014165040723121778
2017-12-06 15:12:00+00:00,-0.001415047882907515
2017-12-06 15:13:00+00:00,-0.0014135902413481654
2017-12-06 15:14:00+00:00,-0.0014121311507825896
2017-12-06 15:15:00+00:00,-0.0014106706153547022
2017-12-06 15:16:00+00:00,-0.0014092086402276317
2017-12-06 15:17:00+00:00,-0.0014077452271097101
2017-12-06 15:18:00+00:00,-0.0014062803802576622
2017-12-06 15:19:00+00:00,-0.0014048141039128717
2017-12-06 15:20:00+00:00,-0.0014033464022920725
2017-12-06 15:21:00+00:00,-0.0014018772829001373
2017-12-06 15:22:00+00:00,-0.0014004066908394905
2017-12-06 15:23:00+00:00,-0.0013989346351395535
2017-12-06 15:24:00+00:00,-0.0013974639583251812
2017-12-06 15:25:00+00:00,-0.0013959928721742278
2017-12-06 15:26:00+00:00,-0.0013945188503430217
2017-12-06 15:27:00+00:00,-0.0013930417471916404
2017-12-06 15:28:00+00:00,-0.0013915631543130907
2017-12-06 15:29:00+00:00,-0.001390083111254099
2017-12-06 15:30:00+00:00,-0.0013886016739899341
2017-12-06 15:31:00+00:00,-0.0013871193676433117
2017-12-06 15:32:00+00:00,-0.0013856357315749422
2017-12-06 15:33:00+00:00,-0.0013841507734272504
2017-12-06 15:34:00+00:00,-0.001382664500291162
2017-12-06 15:35:00+00:00,-0.0013811769198373712
2017-12-06 15:36:00+00:00,-0.001379688040230254
2017-12-06 15:37:00+00:00,-0.0013781978694989956
2017-12-06 15:38:00+00:00,-0.001376706415930323
2017-12-06 15:39:00+00:00,-0.001375213688379607
2017-12-06 15:40:00+00:00,-0.001373719695650854
2017-12-06 15:41:00+00:00,-0.0013722229064193898
2017-12-06 15:42:00+00:00,-0.0013707255888964734
2017-12-06 15:43:00+00:00,-0.0013692275669338057
2017-12-06 15:44:00+00:00,-0.0013677286717720726
2017-12-06 15:45:00+00:00,-0.0013662288077958252
2017-12-06 15:46:00+00:00,-0.0013647272971056062
2017-12-06 15:47:00+00:00,-0.0013632245990346222
2017-12-06 15:48:00+00:00,-0.0013617207292370723
2017-12-06 15:49:00+00:00,-0.0013602157051228539
